ID,Ours,PDDL
5919,to pour gelatin_box 30 into bowl 16 \n,(:goal (and (poured gelatin_box 30 bowl 16)))) \n
5920,to pour gelatin_box 30 into bowl 17 \n,(:goal (and (poured gelatin_box 30 bowl 17)))) \n
5921,to pour gelatin_box 30 into bowl 18 \n,(:goal (and (poured gelatin_box 30 bowl 18)))) \n
5922,to pour gelatin_box 30 into bowl 20 \n,(:goal (and (poured gelatin_box 30 bowl 20)))) \n
5923,to pour gelatin_box 30 into bowl 21 \n,(:goal (and (poured gelatin_box 30 bowl 21)))) \n
5924,to pour gelatin_box 30 into bowl 22 \n,(:goal (and (poured gelatin_box 30 bowl 22)))) \n
5925,to pour gelatin_box 30 into bowl 23 \n,(:goal (and (poured gelatin_box 30 bowl 23)))) \n
5926,to pour gelatin_box 30 into bowl 24 \n,(:goal (and (poured gelatin_box 30 bowl 24)))) \n
5927,to pour gelatin_box 30 into bowl 25 \n,(:goal (and (poured gelatin_box 30 bowl 25)))) \n
5928,to pour gelatin_box 30 into bowl 26 \n,(:goal (and (poured gelatin_box 30 bowl 26)))) \n
5929,to pour gelatin_box 30 into bowl 27 \n,(:goal (and (poured gelatin_box 30 bowl 27)))) \n
5930,to pour gelatin_box 30 into bowl 28 \n,(:goal (and (poured gelatin_box 30 bowl 28)))) \n
5931,to pour gelatin_box 30 into bowl 29 \n,(:goal (and (poured gelatin_box 30 bowl 29)))) \n
5932,to pour gelatin_box 30 into bowl 31 \n,(:goal (and (poured gelatin_box 30 bowl 31)))) \n
5933,to pour gelatin_box 30 into bowl 32 \n,(:goal (and (poured gelatin_box 30 bowl 32)))) \n
5934,to pour gelatin_box 31 into bowl 1 \n,(:goal (and (poured gelatin_box 31 bowl 1)))) \n
5935,to pour gelatin_box 31 into bowl 2 \n,(:goal (and (poured gelatin_box 31 bowl 2)))) \n
5936,to pour gelatin_box 31 into bowl 3 \n,(:goal (and (poured gelatin_box 31 bowl 3)))) \n
5937,to pour gelatin_box 31 into bowl 4 \n,(:goal (and (poured gelatin_box 31 bowl 4)))) \n
5938,to pour gelatin_box 31 into bowl 5 \n,(:goal (and (poured gelatin_box 31 bowl 5)))) \n
5939,to pour gelatin_box 31 into bowl 6 \n,(:goal (and (poured gelatin_box 31 bowl 6)))) \n
5940,to pour gelatin_box 31 into bowl 7 \n,(:goal (and (poured gelatin_box 31 bowl 7)))) \n
5941,to pour gelatin_box 31 into bowl 8 \n,(:goal (and (poured gelatin_box 31 bowl 8)))) \n
5942,to pour gelatin_box 31 into bowl 9 \n,(:goal (and (poured gelatin_box 31 bowl 9)))) \n
5943,to pour gelatin_box 31 into bowl 10 \n,(:goal (and (poured gelatin_box 31 bowl 10)))) \n
5944,to pour gelatin_box 31 into bowl 11 \n,(:goal (and (poured gelatin_box 31 bowl 11)))) \n
5945,to pour gelatin_box 31 into bowl 12 \n,(:goal (and (poured gelatin_box 31 bowl 12)))) \n
5946,to pour gelatin_box 31 into bowl 14 \n,(:goal (and (poured gelatin_box 31 bowl 14)))) \n
5947,to pour gelatin_box 31 into bowl 15 \n,(:goal (and (poured gelatin_box 31 bowl 15)))) \n
5948,to pour gelatin_box 31 into bowl 16 \n,(:goal (and (poured gelatin_box 31 bowl 16)))) \n
5949,to pour gelatin_box 31 into bowl 17 \n,(:goal (and (poured gelatin_box 31 bowl 17)))) \n
5950,to pour gelatin_box 31 into bowl 18 \n,(:goal (and (poured gelatin_box 31 bowl 18)))) \n
5951,to pour gelatin_box 31 into bowl 19 \n,(:goal (and (poured gelatin_box 31 bowl 19)))) \n
5952,to pour gelatin_box 31 into bowl 20 \n,(:goal (and (poured gelatin_box 31 bowl 20)))) \n
5953,to pour gelatin_box 31 into bowl 21 \n,(:goal (and (poured gelatin_box 31 bowl 21)))) \n
5954,to pour gelatin_box 31 into bowl 22 \n,(:goal (and (poured gelatin_box 31 bowl 22)))) \n
5955,to pour gelatin_box 31 into bowl 23 \n,(:goal (and (poured gelatin_box 31 bowl 23)))) \n
5956,to pour gelatin_box 31 into bowl 24 \n,(:goal (and (poured gelatin_box 31 bowl 24)))) \n
5957,to pour gelatin_box 31 into bowl 25 \n,(:goal (and (poured gelatin_box 31 bowl 25)))) \n
5958,to pour gelatin_box 31 into bowl 26 \n,(:goal (and (poured gelatin_box 31 bowl 26)))) \n
5959,to pour gelatin_box 31 into bowl 27 \n,(:goal (and (poured gelatin_box 31 bowl 27)))) \n
5960,to pour gelatin_box 31 into bowl 28 \n,(:goal (and (poured gelatin_box 31 bowl 28)))) \n
5961,to pour gelatin_box 31 into bowl 30 \n,(:goal (and (poured gelatin_box 31 bowl 30)))) \n
5962,to pour gelatin_box 31 into bowl 32 \n,(:goal (and (poured gelatin_box 31 bowl 32)))) \n
5963,to pour gelatin_box 32 into bowl 1 \n,(:goal (and (poured gelatin_box 32 bowl 1)))) \n
5964,to pour gelatin_box 32 into bowl 2 \n,(:goal (and (poured gelatin_box 32 bowl 2)))) \n
5965,to pour gelatin_box 32 into bowl 4 \n,(:goal (and (poured gelatin_box 32 bowl 4)))) \n
5966,to pour gelatin_box 32 into bowl 5 \n,(:goal (and (poured gelatin_box 32 bowl 5)))) \n
5967,to pour gelatin_box 32 into bowl 6 \n,(:goal (and (poured gelatin_box 32 bowl 6)))) \n
5968,to pour gelatin_box 32 into bowl 7 \n,(:goal (and (poured gelatin_box 32 bowl 7)))) \n
5969,to pour gelatin_box 32 into bowl 8 \n,(:goal (and (poured gelatin_box 32 bowl 8)))) \n
5970,to pour gelatin_box 32 into bowl 9 \n,(:goal (and (poured gelatin_box 32 bowl 9)))) \n
5971,to pour gelatin_box 32 into bowl 10 \n,(:goal (and (poured gelatin_box 32 bowl 10)))) \n
5972,to pour gelatin_box 32 into bowl 11 \n,(:goal (and (poured gelatin_box 32 bowl 11)))) \n
5973,to pour gelatin_box 32 into bowl 12 \n,(:goal (and (poured gelatin_box 32 bowl 12)))) \n
5974,to pour gelatin_box 32 into bowl 13 \n,(:goal (and (poured gelatin_box 32 bowl 13)))) \n
5975,to pour gelatin_box 32 into bowl 14 \n,(:goal (and (poured gelatin_box 32 bowl 14)))) \n
5976,to pour gelatin_box 32 into bowl 16 \n,(:goal (and (poured gelatin_box 32 bowl 16)))) \n
5977,to pour gelatin_box 32 into bowl 17 \n,(:goal (and (poured gelatin_box 32 bowl 17)))) \n
5978,to pour gelatin_box 32 into bowl 18 \n,(:goal (and (poured gelatin_box 32 bowl 18)))) \n
5979,to pour gelatin_box 32 into bowl 19 \n,(:goal (and (poured gelatin_box 32 bowl 19)))) \n
5980,to pour gelatin_box 32 into bowl 20 \n,(:goal (and (poured gelatin_box 32 bowl 20)))) \n
5981,to pour gelatin_box 32 into bowl 21 \n,(:goal (and (poured gelatin_box 32 bowl 21)))) \n
5982,to pour gelatin_box 32 into bowl 22 \n,(:goal (and (poured gelatin_box 32 bowl 22)))) \n
5983,to pour gelatin_box 32 into bowl 23 \n,(:goal (and (poured gelatin_box 32 bowl 23)))) \n
5984,to pour gelatin_box 32 into bowl 24 \n,(:goal (and (poured gelatin_box 32 bowl 24)))) \n
5985,to pour gelatin_box 32 into bowl 25 \n,(:goal (and (poured gelatin_box 32 bowl 25)))) \n
5986,to pour gelatin_box 32 into bowl 26 \n,(:goal (and (poured gelatin_box 32 bowl 26)))) \n
5987,to pour gelatin_box 32 into bowl 27 \n,(:goal (and (poured gelatin_box 32 bowl 27)))) \n
5988,to pour gelatin_box 32 into bowl 28 \n,(:goal (and (poured gelatin_box 32 bowl 28)))) \n
5989,to pour gelatin_box 32 into bowl 29 \n,(:goal (and (poured gelatin_box 32 bowl 29)))) \n
5990,to pour gelatin_box 32 into bowl 30 \n,(:goal (and (poured gelatin_box 32 bowl 30)))) \n
5991,to pour gelatin_box 32 into bowl 31 \n,(:goal (and (poured gelatin_box 32 bowl 31)))) \n
5992,to pour cracker_box 1 into bowl 2 \n,(:goal (and (poured cracker_box 1 bowl 2)))) \n
5993,to pour cracker_box 1 into bowl 3 \n,(:goal (and (poured cracker_box 1 bowl 3)))) \n
5994,to pour cracker_box 1 into bowl 4 \n,(:goal (and (poured cracker_box 1 bowl 4)))) \n
5995,to pour cracker_box 1 into bowl 5 \n,(:goal (and (poured cracker_box 1 bowl 5)))) \n
5996,to pour cracker_box 1 into bowl 6 \n,(:goal (and (poured cracker_box 1 bowl 6)))) \n
5997,to pour cracker_box 1 into bowl 7 \n,(:goal (and (poured cracker_box 1 bowl 7)))) \n
5998,to pour cracker_box 1 into bowl 8 \n,(:goal (and (poured cracker_box 1 bowl 8)))) \n
5999,to pour cracker_box 1 into bowl 9 \n,(:goal (and (poured cracker_box 1 bowl 9)))) \n
6000,to pour cracker_box 1 into bowl 10 \n,(:goal (and (poured cracker_box 1 bowl 10)))) \n
6001,to pour cracker_box 1 into bowl 11 \n,(:goal (and (poured cracker_box 1 bowl 11)))) \n
6002,to pour cracker_box 1 into bowl 12 \n,(:goal (and (poured cracker_box 1 bowl 12)))) \n
6003,to pour cracker_box 1 into bowl 13 \n,(:goal (and (poured cracker_box 1 bowl 13)))) \n
6004,to pour cracker_box 1 into bowl 14 \n,(:goal (and (poured cracker_box 1 bowl 14)))) \n
6005,to pour cracker_box 1 into bowl 15 \n,(:goal (and (poured cracker_box 1 bowl 15)))) \n
6006,to pour cracker_box 1 into bowl 16 \n,(:goal (and (poured cracker_box 1 bowl 16)))) \n
6007,to pour cracker_box 1 into bowl 17 \n,(:goal (and (poured cracker_box 1 bowl 17)))) \n
6008,to pour cracker_box 1 into bowl 18 \n,(:goal (and (poured cracker_box 1 bowl 18)))) \n
6009,to pour cracker_box 1 into bowl 19 \n,(:goal (and (poured cracker_box 1 bowl 19)))) \n
6010,to pour cracker_box 1 into bowl 20 \n,(:goal (and (poured cracker_box 1 bowl 20)))) \n
6011,to pour cracker_box 1 into bowl 21 \n,(:goal (and (poured cracker_box 1 bowl 21)))) \n
6012,to pour cracker_box 1 into bowl 22 \n,(:goal (and (poured cracker_box 1 bowl 22)))) \n
6013,to pour cracker_box 1 into bowl 23 \n,(:goal (and (poured cracker_box 1 bowl 23)))) \n
6014,to pour cracker_box 1 into bowl 25 \n,(:goal (and (poured cracker_box 1 bowl 25)))) \n
6015,to pour cracker_box 1 into bowl 27 \n,(:goal (and (poured cracker_box 1 bowl 27)))) \n
6016,to pour cracker_box 1 into bowl 28 \n,(:goal (and (poured cracker_box 1 bowl 28)))) \n
6017,to pour cracker_box 1 into bowl 29 \n,(:goal (and (poured cracker_box 1 bowl 29)))) \n
6018,to pour cracker_box 1 into bowl 30 \n,(:goal (and (poured cracker_box 1 bowl 30)))) \n
6019,to pour cracker_box 1 into bowl 31 \n,(:goal (and (poured cracker_box 1 bowl 31)))) \n
6020,to pour cracker_box 1 into bowl 32 \n,(:goal (and (poured cracker_box 1 bowl 32)))) \n
6021,to pour cracker_box 2 into bowl 1 \n,(:goal (and (poured cracker_box 2 bowl 1)))) \n
6022,to pour cracker_box 2 into bowl 3 \n,(:goal (and (poured cracker_box 2 bowl 3)))) \n
6023,to pour cracker_box 2 into bowl 7 \n,(:goal (and (poured cracker_box 2 bowl 7)))) \n
6024,to pour cracker_box 2 into bowl 8 \n,(:goal (and (poured cracker_box 2 bowl 8)))) \n
6025,to pour cracker_box 2 into bowl 11 \n,(:goal (and (poured cracker_box 2 bowl 11)))) \n
6026,to pour cracker_box 2 into bowl 12 \n,(:goal (and (poured cracker_box 2 bowl 12)))) \n
6027,to pour cracker_box 2 into bowl 13 \n,(:goal (and (poured cracker_box 2 bowl 13)))) \n
6028,to pour cracker_box 2 into bowl 14 \n,(:goal (and (poured cracker_box 2 bowl 14)))) \n
6029,to pour cracker_box 2 into bowl 15 \n,(:goal (and (poured cracker_box 2 bowl 15)))) \n
6030,to pour cracker_box 2 into bowl 16 \n,(:goal (and (poured cracker_box 2 bowl 16)))) \n
6031,to pour cracker_box 2 into bowl 17 \n,(:goal (and (poured cracker_box 2 bowl 17)))) \n
6032,to pour cracker_box 2 into bowl 18 \n,(:goal (and (poured cracker_box 2 bowl 18)))) \n
6033,to pour cracker_box 2 into bowl 20 \n,(:goal (and (poured cracker_box 2 bowl 20)))) \n
6034,to pour cracker_box 2 into bowl 22 \n,(:goal (and (poured cracker_box 2 bowl 22)))) \n
6035,to pour cracker_box 2 into bowl 23 \n,(:goal (and (poured cracker_box 2 bowl 23)))) \n
6036,to pour cracker_box 2 into bowl 24 \n,(:goal (and (poured cracker_box 2 bowl 24)))) \n
6037,to pour cracker_box 2 into bowl 25 \n,(:goal (and (poured cracker_box 2 bowl 25)))) \n
6038,to pour cracker_box 2 into bowl 26 \n,(:goal (and (poured cracker_box 2 bowl 26)))) \n
6039,to pour cracker_box 2 into bowl 27 \n,(:goal (and (poured cracker_box 2 bowl 27)))) \n
6040,to pour cracker_box 2 into bowl 28 \n,(:goal (and (poured cracker_box 2 bowl 28)))) \n
6041,to pour cracker_box 2 into bowl 29 \n,(:goal (and (poured cracker_box 2 bowl 29)))) \n
6042,to pour cracker_box 2 into bowl 30 \n,(:goal (and (poured cracker_box 2 bowl 30)))) \n
6043,to pour cracker_box 2 into bowl 31 \n,(:goal (and (poured cracker_box 2 bowl 31)))) \n
6044,to pour cracker_box 2 into bowl 32 \n,(:goal (and (poured cracker_box 2 bowl 32)))) \n
6045,to pour cracker_box 3 into bowl 2 \n,(:goal (and (poured cracker_box 3 bowl 2)))) \n
6046,to pour cracker_box 3 into bowl 4 \n,(:goal (and (poured cracker_box 3 bowl 4)))) \n
6047,to pour cracker_box 3 into bowl 6 \n,(:goal (and (poured cracker_box 3 bowl 6)))) \n
6048,to pour cracker_box 3 into bowl 7 \n,(:goal (and (poured cracker_box 3 bowl 7)))) \n
6049,to pour cracker_box 3 into bowl 8 \n,(:goal (and (poured cracker_box 3 bowl 8)))) \n
6050,to pour cracker_box 3 into bowl 9 \n,(:goal (and (poured cracker_box 3 bowl 9)))) \n
6051,to pour cracker_box 3 into bowl 10 \n,(:goal (and (poured cracker_box 3 bowl 10)))) \n
6052,to pour cracker_box 3 into bowl 11 \n,(:goal (and (poured cracker_box 3 bowl 11)))) \n
6053,to pour cracker_box 3 into bowl 12 \n,(:goal (and (poured cracker_box 3 bowl 12)))) \n
6054,to pour cracker_box 3 into bowl 13 \n,(:goal (and (poured cracker_box 3 bowl 13)))) \n
6055,to pour cracker_box 3 into bowl 14 \n,(:goal (and (poured cracker_box 3 bowl 14)))) \n
6056,to pour cracker_box 3 into bowl 15 \n,(:goal (and (poured cracker_box 3 bowl 15)))) \n
6057,to pour cracker_box 3 into bowl 16 \n,(:goal (and (poured cracker_box 3 bowl 16)))) \n
6058,to pour cracker_box 3 into bowl 17 \n,(:goal (and (poured cracker_box 3 bowl 17)))) \n
6059,to pour cracker_box 3 into bowl 18 \n,(:goal (and (poured cracker_box 3 bowl 18)))) \n
6060,to pour cracker_box 3 into bowl 19 \n,(:goal (and (poured cracker_box 3 bowl 19)))) \n
6061,to pour cracker_box 3 into bowl 21 \n,(:goal (and (poured cracker_box 3 bowl 21)))) \n
6062,to pour cracker_box 3 into bowl 22 \n,(:goal (and (poured cracker_box 3 bowl 22)))) \n
6063,to pour cracker_box 3 into bowl 23 \n,(:goal (and (poured cracker_box 3 bowl 23)))) \n
6064,to pour cracker_box 3 into bowl 24 \n,(:goal (and (poured cracker_box 3 bowl 24)))) \n
6065,to pour cracker_box 3 into bowl 26 \n,(:goal (and (poured cracker_box 3 bowl 26)))) \n
6066,to pour cracker_box 3 into bowl 28 \n,(:goal (and (poured cracker_box 3 bowl 28)))) \n
6067,to pour cracker_box 3 into bowl 29 \n,(:goal (and (poured cracker_box 3 bowl 29)))) \n
6068,to pour cracker_box 3 into bowl 30 \n,(:goal (and (poured cracker_box 3 bowl 30)))) \n
6069,to pour cracker_box 3 into bowl 31 \n,(:goal (and (poured cracker_box 3 bowl 31)))) \n
6070,to pour cracker_box 3 into bowl 32 \n,(:goal (and (poured cracker_box 3 bowl 32)))) \n
6071,to pour cracker_box 4 into bowl 1 \n,(:goal (and (poured cracker_box 4 bowl 1)))) \n
6072,to pour cracker_box 4 into bowl 2 \n,(:goal (and (poured cracker_box 4 bowl 2)))) \n
6073,to pour cracker_box 4 into bowl 3 \n,(:goal (and (poured cracker_box 4 bowl 3)))) \n
6074,to pour cracker_box 4 into bowl 5 \n,(:goal (and (poured cracker_box 4 bowl 5)))) \n
6075,to pour cracker_box 4 into bowl 6 \n,(:goal (and (poured cracker_box 4 bowl 6)))) \n
6076,to pour cracker_box 4 into bowl 7 \n,(:goal (and (poured cracker_box 4 bowl 7)))) \n
6077,to pour cracker_box 4 into bowl 8 \n,(:goal (and (poured cracker_box 4 bowl 8)))) \n
6078,to pour cracker_box 4 into bowl 9 \n,(:goal (and (poured cracker_box 4 bowl 9)))) \n
6079,to pour cracker_box 4 into bowl 11 \n,(:goal (and (poured cracker_box 4 bowl 11)))) \n
6080,to pour cracker_box 4 into bowl 12 \n,(:goal (and (poured cracker_box 4 bowl 12)))) \n
6081,to pour cracker_box 4 into bowl 13 \n,(:goal (and (poured cracker_box 4 bowl 13)))) \n
6082,to pour cracker_box 4 into bowl 14 \n,(:goal (and (poured cracker_box 4 bowl 14)))) \n
6083,to pour cracker_box 4 into bowl 15 \n,(:goal (and (poured cracker_box 4 bowl 15)))) \n
6084,to pour cracker_box 4 into bowl 16 \n,(:goal (and (poured cracker_box 4 bowl 16)))) \n
6085,to pour cracker_box 4 into bowl 17 \n,(:goal (and (poured cracker_box 4 bowl 17)))) \n
6086,to pour cracker_box 4 into bowl 18 \n,(:goal (and (poured cracker_box 4 bowl 18)))) \n
6087,to pour cracker_box 4 into bowl 19 \n,(:goal (and (poured cracker_box 4 bowl 19)))) \n
6088,to pour cracker_box 4 into bowl 22 \n,(:goal (and (poured cracker_box 4 bowl 22)))) \n
6089,to pour cracker_box 4 into bowl 23 \n,(:goal (and (poured cracker_box 4 bowl 23)))) \n
6090,to pour cracker_box 4 into bowl 24 \n,(:goal (and (poured cracker_box 4 bowl 24)))) \n
6091,to pour cracker_box 4 into bowl 25 \n,(:goal (and (poured cracker_box 4 bowl 25)))) \n
6092,to pour cracker_box 4 into bowl 26 \n,(:goal (and (poured cracker_box 4 bowl 26)))) \n
6093,to pour cracker_box 4 into bowl 27 \n,(:goal (and (poured cracker_box 4 bowl 27)))) \n
6094,to pour cracker_box 4 into bowl 28 \n,(:goal (and (poured cracker_box 4 bowl 28)))) \n
6095,to pour cracker_box 4 into bowl 29 \n,(:goal (and (poured cracker_box 4 bowl 29)))) \n
6096,to pour cracker_box 4 into bowl 30 \n,(:goal (and (poured cracker_box 4 bowl 30)))) \n
6097,to pour cracker_box 4 into bowl 31 \n,(:goal (and (poured cracker_box 4 bowl 31)))) \n
6098,to pour cracker_box 4 into bowl 32 \n,(:goal (and (poured cracker_box 4 bowl 32)))) \n
6099,to pour cracker_box 5 into bowl 1 \n,(:goal (and (poured cracker_box 5 bowl 1)))) \n
6100,to pour cracker_box 5 into bowl 2 \n,(:goal (and (poured cracker_box 5 bowl 2)))) \n
6101,to pour cracker_box 5 into bowl 3 \n,(:goal (and (poured cracker_box 5 bowl 3)))) \n
6102,to pour cracker_box 5 into bowl 4 \n,(:goal (and (poured cracker_box 5 bowl 4)))) \n
6103,to pour cracker_box 5 into bowl 7 \n,(:goal (and (poured cracker_box 5 bowl 7)))) \n
6104,to pour cracker_box 5 into bowl 8 \n,(:goal (and (poured cracker_box 5 bowl 8)))) \n
6105,to pour cracker_box 5 into bowl 9 \n,(:goal (and (poured cracker_box 5 bowl 9)))) \n
6106,to pour cracker_box 5 into bowl 10 \n,(:goal (and (poured cracker_box 5 bowl 10)))) \n
6107,to pour cracker_box 5 into bowl 11 \n,(:goal (and (poured cracker_box 5 bowl 11)))) \n
6108,to pour cracker_box 5 into bowl 12 \n,(:goal (and (poured cracker_box 5 bowl 12)))) \n
6109,to pour cracker_box 5 into bowl 13 \n,(:goal (and (poured cracker_box 5 bowl 13)))) \n
6110,to pour cracker_box 5 into bowl 14 \n,(:goal (and (poured cracker_box 5 bowl 14)))) \n
6111,to pour cracker_box 5 into bowl 15 \n,(:goal (and (poured cracker_box 5 bowl 15)))) \n
6112,to pour cracker_box 5 into bowl 16 \n,(:goal (and (poured cracker_box 5 bowl 16)))) \n
6113,to pour cracker_box 5 into bowl 17 \n,(:goal (and (poured cracker_box 5 bowl 17)))) \n
6114,to pour cracker_box 5 into bowl 19 \n,(:goal (and (poured cracker_box 5 bowl 19)))) \n
6115,to pour cracker_box 5 into bowl 20 \n,(:goal (and (poured cracker_box 5 bowl 20)))) \n
6116,to pour cracker_box 5 into bowl 21 \n,(:goal (and (poured cracker_box 5 bowl 21)))) \n
6117,to pour cracker_box 5 into bowl 22 \n,(:goal (and (poured cracker_box 5 bowl 22)))) \n
6118,to pour cracker_box 5 into bowl 23 \n,(:goal (and (poured cracker_box 5 bowl 23)))) \n
6119,to pour cracker_box 5 into bowl 24 \n,(:goal (and (poured cracker_box 5 bowl 24)))) \n
6120,to pour cracker_box 5 into bowl 25 \n,(:goal (and (poured cracker_box 5 bowl 25)))) \n
6121,to pour cracker_box 5 into bowl 26 \n,(:goal (and (poured cracker_box 5 bowl 26)))) \n
6122,to pour cracker_box 5 into bowl 29 \n,(:goal (and (poured cracker_box 5 bowl 29)))) \n
6123,to pour cracker_box 5 into bowl 30 \n,(:goal (and (poured cracker_box 5 bowl 30)))) \n
6124,to pour cracker_box 5 into bowl 32 \n,(:goal (and (poured cracker_box 5 bowl 32)))) \n
6125,to pour cracker_box 6 into bowl 1 \n,(:goal (and (poured cracker_box 6 bowl 1)))) \n
6126,to pour cracker_box 6 into bowl 2 \n,(:goal (and (poured cracker_box 6 bowl 2)))) \n
6127,to pour cracker_box 6 into bowl 3 \n,(:goal (and (poured cracker_box 6 bowl 3)))) \n
6128,to pour cracker_box 6 into bowl 5 \n,(:goal (and (poured cracker_box 6 bowl 5)))) \n
6129,to pour cracker_box 6 into bowl 7 \n,(:goal (and (poured cracker_box 6 bowl 7)))) \n
6130,to pour cracker_box 6 into bowl 8 \n,(:goal (and (poured cracker_box 6 bowl 8)))) \n
6131,to pour cracker_box 6 into bowl 9 \n,(:goal (and (poured cracker_box 6 bowl 9)))) \n
6132,to pour cracker_box 6 into bowl 10 \n,(:goal (and (poured cracker_box 6 bowl 10)))) \n
6133,to pour cracker_box 6 into bowl 11 \n,(:goal (and (poured cracker_box 6 bowl 11)))) \n
6134,to pour cracker_box 6 into bowl 12 \n,(:goal (and (poured cracker_box 6 bowl 12)))) \n
6135,to pour cracker_box 6 into bowl 13 \n,(:goal (and (poured cracker_box 6 bowl 13)))) \n
6136,to pour cracker_box 6 into bowl 14 \n,(:goal (and (poured cracker_box 6 bowl 14)))) \n
6137,to pour cracker_box 6 into bowl 15 \n,(:goal (and (poured cracker_box 6 bowl 15)))) \n
6138,to pour cracker_box 6 into bowl 16 \n,(:goal (and (poured cracker_box 6 bowl 16)))) \n
6139,to pour cracker_box 6 into bowl 17 \n,(:goal (and (poured cracker_box 6 bowl 17)))) \n
6140,to pour cracker_box 6 into bowl 18 \n,(:goal (and (poured cracker_box 6 bowl 18)))) \n
6141,to pour cracker_box 6 into bowl 21 \n,(:goal (and (poured cracker_box 6 bowl 21)))) \n
6142,to pour cracker_box 6 into bowl 22 \n,(:goal (and (poured cracker_box 6 bowl 22)))) \n
6143,to pour cracker_box 6 into bowl 23 \n,(:goal (and (poured cracker_box 6 bowl 23)))) \n
6144,to pour cracker_box 6 into bowl 24 \n,(:goal (and (poured cracker_box 6 bowl 24)))) \n
