ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
3364,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 28 to experimenter_hand 27 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 7,Trial 7.xml
3365,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 1 to experimenter_hand 15 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 8,Trial 8.xml
3366,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 12 to experimenter_hand 23 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 9,Trial 9.xml
3367,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 16 to experimenter_hand 18 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 10,Trial 10.xml
3368,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 30 to experimenter_hand 17 \n,BBM13,Expt 2 (Passing),Wood block,Trial 1,Trial 1.xml
3369,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 5 to experimenter_hand 2 \n,BBM13,Expt 2 (Passing),Wood block,Trial 2,Trial 2.xml
3370,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 22 to experimenter_hand 3 \n,BBM13,Expt 2 (Passing),Wood block,Trial 3,Trial 3.xml
3371,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 11 to experimenter_hand 19 \n,BBM13,Expt 2 (Passing),Wood block,Trial 4,Trial 4.xml
3372,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 6 to experimenter_hand 25 \n,BBM13,Expt 2 (Passing),Wood block,Trial 5,Trial 5.xml
3373,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 10 to experimenter_hand 23 \n,BBM13,Expt 2 (Passing),Wood block,Trial 6,Trial 6.xml
3374,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 23 to experimenter_hand 21 \n,BBM13,Expt 2 (Passing),Wood block,Trial 7,Trial 7.xml
3375,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 5 to experimenter_hand 31 \n,BBM13,Expt 2 (Passing),Wood block,Trial 8,Trial 8.xml
3376,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 15 to experimenter_hand 2 \n,BBM13,Expt 2 (Passing),Wood block,Trial 9,Trial 9.xml
3377,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 17 to experimenter_hand 3 \n,BBM13,Expt 2 (Passing),Wood block,Trial 10,Trial 10.xml
3378,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 14 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 1,Trial 1.xml
3379,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 12 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 2,Trial 2.xml
3380,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 28 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 3,Trial 3.xml
3381,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 11 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 4,Trial 4.xml
3382,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 32 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 5,Trial 5.xml
3383,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 21 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 6,Trial 6.xml
3384,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 8 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 7,Trial 7.xml
3385,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 25 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 8,Trial 8.xml
3386,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 20 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 9,Trial 9.xml
3387,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 14 \n,BBM13,Expt 3 (Opening),Bleach cleanser,Trial 10,Trial 10.xml
3388,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 27 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 1,Trial 1.xml
3389,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 11 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 2,Trial 2.xml
3390,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 4 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 3,Trial 3.xml
3391,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 6 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 4,Trial 4.xml
3392,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 31 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 5,Trial 5.xml
3393,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 16 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 6,Trial 6.xml
3394,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 21 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 7,Trial 7.xml
3395,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 18 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 8,Trial 8.xml
3396,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 17 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 9,Trial 9.xml
3397,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 11 \n,BBM13,Expt 3 (Opening),Gelatin box,Trial 10,Trial 10.xml
3398,approach handright marker and enclose handright marker and approach handleft marker to open marker 17 \n,BBM13,Expt 3 (Opening),Marker,Trial 1,Trial 1.xml
3399,approach handright marker and enclose handright marker and approach handleft marker to open marker 31 \n,BBM13,Expt 3 (Opening),Marker,Trial 2,Trial 2.xml
3400,approach handright marker and enclose handright marker and approach handleft marker to open marker 26 \n,BBM13,Expt 3 (Opening),Marker,Trial 3,Trial 3.xml
3401,approach handright marker and enclose handright marker and approach handleft marker to open marker 8 \n,BBM13,Expt 3 (Opening),Marker,Trial 4,Trial 4.xml
3402,approach handright marker and enclose handright marker and approach handleft marker to open marker 1 \n,BBM13,Expt 3 (Opening),Marker,Trial 5,Trial 5.xml
3403,approach handright marker and enclose handright marker and approach handleft marker to open marker 11 \n,BBM13,Expt 3 (Opening),Marker,Trial 6,Trial 6.xml
3404,approach handright marker and enclose handright marker and approach handleft marker to open marker 14 \n,BBM13,Expt 3 (Opening),Marker,Trial 7,Trial 7.xml
3405,approach handright marker and enclose handright marker and approach handleft marker to open marker 16 \n,BBM13,Expt 3 (Opening),Marker,Trial 8,Trial 8.xml
3406,approach handright marker and enclose handright marker and approach handleft marker to open marker 2 \n,BBM13,Expt 3 (Opening),Marker,Trial 9,Trial 9.xml
3407,approach handright marker and enclose handright marker and approach handleft marker to open marker 32 \n,BBM13,Expt 3 (Opening),Marker,Trial 10,Trial 10.xml
3408,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 17 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 1,Trial 1.xml
3409,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 28 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 2,Trial 2.xml
3410,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 29 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 3,Trial 3.xml
3411,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 19 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 4,Trial 4.xml
3412,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 1 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 5,Trial 5.xml
3413,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 27 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 6,Trial 6.xml
3414,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 30 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 7,Trial 7.xml
3415,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 15 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 8,Trial 8.xml
3416,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 12 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 9,Trial 9.xml
3417,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 24 \n,BBM13,Expt 3 (Opening),Master chef can,Trial 10,Trial 10.xml
3418,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 8 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 1,Trial 1.xml
3419,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 26 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 2,Trial 2.xml
3420,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 1 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 3,Trial 3.xml
3421,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 23 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 4,Trial 4.xml
3422,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 17 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 5,Trial 5.xml
3423,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 28 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 6,Trial 6.xml
3424,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 20 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 7,Trial 7.xml
3425,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 2 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 8,Trial 8.xml
3426,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 13 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 9,Trial 9.xml
3427,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 32 \n,BBM13,Expt 3 (Opening),Mustard bottle,Trial 10,Trial 10.xml
3428,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 15 \n,BBM13,Expt 3 (Opening),Pitcher base,Trial 1,Trial 1.xml
3429,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 22 \n,BBM13,Expt 3 (Opening),Pitcher base,Trial 2,Trial 2.xml
3430,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 29 \n,BBM13,Expt 3 (Opening),Pitcher base,Trial 3,Trial 3.xml
3431,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 12 \n,BBM13,Expt 3 (Opening),Pitcher base,Trial 4,Trial 4.xml
3432,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 4 \n,BBM13,Expt 3 (Opening),Pitcher base,Trial 5,Trial 5.xml
3433,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 30 \n,BBM13,Expt 3 (Opening),Pitcher base,Trial 6,Trial 6.xml
3434,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 20 \n,BBM13,Expt 3 (Opening),Pitcher base,Trial 7,Trial 7.xml
