ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
1380,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 6 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 1,Trial 1.xml
1381,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 9 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 2,Trial 2.xml
1382,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 11 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 3,Trial 3.xml
1383,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 30 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 4,Trial 4.xml
1384,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 31 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 5,Trial 5.xml
1385,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 12 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 6,Trial 6.xml
1386,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 14 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 7,Trial 7.xml
1387,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 1 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 8,Trial 8.xml
1388,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 30 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 9,Trial 9.xml
1389,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 32 \n,BBM13,Expt 3 (Opening),Potted meat can,Trial 10,Trial 10.xml
1390,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 21 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 1,Trial 1.xml
1391,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 31 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 2,Trial 2.xml
1392,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 15 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 3,Trial 3.xml
1393,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 17 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 4,Trial 4.xml
1394,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 19 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 5,Trial 5.xml
1395,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 32 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 6,Trial 6.xml
1396,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 15 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 7,Trial 7.xml
1397,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 1 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 8,Trial 8.xml
1398,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 5 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 9,Trial 9.xml
1399,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 28 \n,BBM13,Expt 3 (Opening),Sugar box,Trial 10,Trial 10.xml
1400,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 13 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 1,Trial 1.xml
1401,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 15 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 2,Trial 2.xml
1402,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 22 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 3,Trial 3.xml
1403,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 23 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 4,Trial 4.xml
1404,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 2 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 5,Trial 5.xml
1405,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 8 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 6,Trial 6.xml
1406,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 24 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 7,Trial 7.xml
1407,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 29 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 8,Trial 8.xml
1408,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 12 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 9,Trial 9.xml
1409,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 25 \n,BBM13,Expt 3 (Opening),Tomato soup can,Trial 10,Trial 10.xml
1410,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 8 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 1,Trial 1.xml
1411,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 15 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 2,Trial 2.xml
1412,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 24 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 3,Trial 3.xml
1413,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 19 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 4,Trial 4.xml
1414,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 12 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 5,Trial 5.xml
1415,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 21 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 6,Trial 6.xml
1416,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 4 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 7,Trial 7.xml
1417,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 17 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 8,Trial 8.xml
1418,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 5 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 9,Trial 9.xml
1419,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 25 \n,BBM13,Expt 3 (Opening),Tuna fish can,Trial 10,Trial 10.xml
1420,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 17 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 1,Trial 1.xml
1421,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 23 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 2,Trial 2.xml
1422,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 25 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 3,Trial 3.xml
1423,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 26 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 4,Trial 4.xml
1424,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 12 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 5,Trial 5.xml
1425,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 18 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 6,Trial 6.xml
1426,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 24 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 7,Trial 7.xml
1427,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 8 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 8,Trial 8.xml
1428,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 31 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 9,Trial 9.xml
1429,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 30 \n,BBM13,Expt 3 (Opening),Cracker box,Trial 10,Trial 10.xml
1430,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 1 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 1,Trial 1.xml
1431,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 10 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 2,Trial 2.xml
1432,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 7 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 3,Trial 3.xml
1433,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 11 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 4,Trial 4.xml
1434,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 13 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 5,Trial 5.xml
1435,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 20 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 6,Trial 6.xml
1436,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 25 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 7,Trial 7.xml
1437,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 27 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 8,Trial 8.xml
1438,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 32 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 9,Trial 9.xml
1439,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 29 \n,BBM14,Expt 3 (Opening),Bleach cleanser,Trial 10,Trial 10.xml
1440,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 17 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 1,Trial 1.xml
1441,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 18 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 2,Trial 2.xml
1442,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 26 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 3,Trial 3.xml
1443,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 25 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 4,Trial 4.xml
1444,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 24 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 5,Trial 5.xml
1445,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 16 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 6,Trial 6.xml
1446,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 20 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 7,Trial 7.xml
1447,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 2 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 8,Trial 8.xml
1448,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 17 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 9,Trial 9.xml
1449,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 3 \n,BBM14,Expt 3 (Opening),Gelatin box,Trial 10,Trial 10.xml
1450,approach handright marker and enclose handright marker and approach handleft marker to open marker 19 \n,BBM14,Expt 3 (Opening),Marker,Trial 1,Trial 1.xml
1451,approach handright marker and enclose handright marker and approach handleft marker to open marker 4 \n,BBM14,Expt 3 (Opening),Marker,Trial 2,Trial 2.xml
1452,approach handright marker and enclose handright marker and approach handleft marker to open marker 31 \n,BBM14,Expt 3 (Opening),Marker,Trial 3,Trial 3.xml
1453,approach handright marker and enclose handright marker and approach handleft marker to open marker 27 \n,BBM14,Expt 3 (Opening),Marker,Trial 4,Trial 4.xml
1454,approach handright marker and enclose handright marker and approach handleft marker to open marker 28 \n,BBM14,Expt 3 (Opening),Marker,Trial 5,Trial 5.xml
1455,approach handright marker and enclose handright marker and approach handleft marker to open marker 1 \n,BBM14,Expt 3 (Opening),Marker,Trial 6,Trial 6.xml
1456,approach handright marker and enclose handright marker and approach handleft marker to open marker 10 \n,BBM14,Expt 3 (Opening),Marker,Trial 7,Trial 7.xml
1457,approach handright marker and enclose handright marker and approach handleft marker to open marker 24 \n,BBM14,Expt 3 (Opening),Marker,Trial 8,Trial 8.xml
1458,approach handright marker and enclose handright marker and approach handleft marker to open marker 9 \n,BBM14,Expt 3 (Opening),Marker,Trial 9,Trial 9.xml
1459,approach handright marker and enclose handright marker and approach handleft marker to open marker 23 \n,BBM14,Expt 3 (Opening),Marker,Trial 10,Trial 10.xml
1460,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 12 \n,BBM14,Expt 3 (Opening),Master chef can,Trial 1,Trial 1.xml
1461,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 24 \n,BBM14,Expt 3 (Opening),Master chef can,Trial 2,Trial 2.xml
